client_id,district_id,address_1,address_2,city,state,zipcode
C00006750,9,952 Overlook Ave.,,Boston,MA,2206
C00006753,15,554 Campfire Lane,,Louisville,KY,43561
C00006764,19,285 Kingston Ave.,,Atlanta,GA,40619
C00006789,57,704 W. Myrtle St.,,New Bedford,MA,2740
C00006798,61,98 Mill Ave.,,Fall River,MA,2721
C00006803,5,9048 Monroe Street,,Indianapolis,IN,40346
C00006804,5,8652 Tallwood Dr.,,Indianapolis,IN,48956
C00006827,59,983 Lake Forest St.,,Quincy,MA,2170
C00006829,10,742 Vermont Dr.,,Detroit,MI,44542
C00006844,53,9578 Cherry St.,,Hartford,CT,49327
C00006886,66,9505 SW. Valley Farms St.,,Warwick,RI,46817
C00006892,1,56 West Glenwood Lane,,New York City,NY,10022
C00006893,1,48 University Street,,New York City,NY,10108
C00006895,42,9644 Annadale St.,,Billings,MT,46073
C00006906,64,9506 Green Lake Ave.,,Phoenix,AZ,46792
C00006922,14,9515 Valley Farms Dr.,,Las Vegas,NV,43246
C00006924,17,57 Eagle St.,,Milwaukee,WI,49016
C00006936,52,476 Oakland Street,,New Haven,CT,46116
C00006944,43,8435 South Ridge Court,,Wilmington,DE,45375
C00006946,74,8264 Gartner Road,,Chicago,IL,48538
C00006967,44,57 Nichols Court,,Portland,ME,48501
C00006978,38,37 W. Harrison Dr.,,Bridgeport,CT,43738
C00006987,1,400 Shady Road,,New York City,NY,10014
C00007010,70,53 SE. Talbot St.,,Los Angeles,CA,41259
C00007011,70,8191 Golden Star Street,,Los Angeles,CA,42137
C00007043,77,52 Constitution Street,,Syracuse,NY,13220
C00007065,5,45 Fieldstone Rd.,,Indianapolis,IN,40849
C00007100,30,304 Fulton Court,,Boise,ID,49127
C00007102,75,9869 Riverview St.,,Rochester,NY,14608
C00007112,76,7064 Hill Field Circle,,Yonkers,NY,10702
C00007127,3,7678 North Pawnee Lane,,Columbus,OH,47850
C00007150,45,986 Glen Eagles Ave.,,Cheyenne,WY,43754
C00007166,15,3 Stonybrook Street,,Louisville,KY,44466
C00007186,27,701 Hillcrest St.,,San Antonio,TX,48455
C00007195,50,82 Cardinal St.,,Buffalo,NY,14264
C00007234,28,579 Roberts Lane,,Anchorage,AK,48784
C00007241,57,462 North Branch St.,,New Bedford,MA,2741
C00007286,47,9911 Theatre Lane,,Charleston,WV,43042
C00007291,77,57 San Juan Court,,Syracuse,NY,13220
C00007299,1,83 Walnut Drive,,New York City,NY,10102
C00007311,56,9942 Buckingham St.,,Cambridge,MA,2140
C00007324,1,666 West Johnson Avenue,,New York City,NY,10161
C00007325,24,8 Hilldale Drive,,New Orleans,LA,42796
C00007327,49,68 Newcastle St.,,Burlington,VT,32345
C00007339,19,35 Sycamore St.,,Atlanta,GA,44972
C00007348,6,7429 Shady Ave.,,Seattle,WA,43767
C00007366,29,108 Nut Swamp Drive,,Newark,NJ,42549
C00007390,1,76 Prince Lane,,New York City,NY,10279
C00007411,54,170 North Creek Lane,,Houston,TX,42654
C00007412,54,47 Brook St.,,Houston,TX,44200
C00007422,74,8244 Ridgeview Dr.,,Chicago,IL,48965
C00007423,74,513 Adams Drive,,Chicago,IL,49191
C00007434,34,53 Spring Drive,,Little Rock,AR,41779
C00007435,67,9121 S. Clark St.,,Danbury,CT,49706
C00007521,74,660 Summerhouse St.,,Chicago,IL,49203
C00007567,5,9932 E. Jones Lane,,Indianapolis,IN,47567
C00007576,38,135 East Cedar Swamp Rd.,,Bridgeport,CT,49456
C00007586,56,9 Cherry Street,,Cambridge,MA,2140
C00007594,64,30 Wall Lane,,Phoenix,AZ,41623
C00007614,64,9489 East Creek Ave.,,Phoenix,AZ,47169
C00007632,1,476 North Washington Drive,,New York City,NY,10090
C00007672,26,567 Canterbury St.,,Honolulu,HI,47095
C00007678,3,5 Cobblestone Circle,,Columbus,OH,47678
C00007683,12,46 Armstrong Rd.,,Portland,OR,48937
C00007723,48,7819 Sherman Road,,Worcester,MA,1609
C00007724,48,3 Westminster St.,,Worcester,MA,1610
C00007727,31,7613 Tallwood Dr.,,Des Moines,IA,46182
C00007753,70,15 N. Hudson Circle,,Los Angeles,CA,48421
C00007765,1,8564 Fawn Drive,,New York City,NY,10128
C00007772,1,686 Berkshire St.,,New York City,NY,10118
C00007787,34,9895 Sugar Road,,Little Rock,AR,48659
C00007796,50,955 Carpenter Avenue,,Buffalo,NY,14222
C00007797,50,7956 North Rosewood Court,,Buffalo,NY,14228
C00007800,16,7466 East Olive Ave.,,Baltimore,MD,48406
C00007814,61,154 S. Highland Dr.,,Fall River,MA,2721
C00007815,4,736 Livingston Ave.,,Charlotte,NC,40922
C00007843,6,199 Fordham Street,,Seattle,WA,44128
C00007855,7,611 Clinton Ave.,,Denver,CO,42152
C00007862,74,9848 Jefferson St.,,Chicago,IL,45185
C00007863,72,690 West Hillside Rd.,,Philadelphia,PA,46092
C00007864,34,163 Ridge St.,,Little Rock,AR,41404
C00007914,38,936 South Elm Drive,,Bridgeport,CT,43365
C00007959,1,18 Sleepy Hollow St.,,New York City,NY,10123
C00007970,74,842 Cedarwood Dr.,,Chicago,IL,41699
C00007980,16,348 Walnut Dr.,,Baltimore,MD,45318
C00008013,43,696 Trout Ave.,,Wilmington,DE,48621
C00008030,1,88 NE. Henry Drive,,New York City,NY,10020
C00008064,54,9255 Wild Horse Drive,,Houston,TX,43905
C00008074,61,268 Valley View Drive,,Fall River,MA,2721
C00008076,16,64 Fordham Drive,,Baltimore,MD,46049
C00008089,35,70 Crescent Ave.,,Sioux Falls,SD,41872
C00008091,5,46 W. Kingston Ave.,,Indianapolis,IN,41873
C00008096,38,40 Pumpkin Hill Ave.,,Bridgeport,CT,47149
C00008105,72,463 Miles Dr.,,Philadelphia,PA,40435
C00008130,62,9897 Race Court,,Nashua,NH,42168
C00008200,1,53 Newport Dr.,,New York City,NY,10168
C00008217,69,613 Franklin Street,,Lawrence,MA,1840
C00008276,43,310 Henry Road,,Wilmington,DE,43389
C00008287,14,623 Brookside St.,,Las Vegas,NV,43120
C00008295,15,86 E. Hanover Avenue,,Louisville,KY,48518
C00008327,48,77 West Elizabeth Street,,Worcester,MA,1610
C00008333,60,46 Liberty St.,,Lynn,MA,1905
C00008342,76,8595 Hillside Rd.,,Yonkers,NY,10702
C00008356,3,8153 S. Spring Ave.,,Columbus,OH,47746
C00008359,74,822 Orange Drive,,Chicago,IL,44791
C00008362,74,71 Rockland St.,,Chicago,IL,43376
C00008366,41,7126 Van Dyke Road,,Manchester,NH,42781
C00008392,36,7513 New Saddle Rd.,,Providence,RI,46434
C00008393,36,526 Bowman St.,,Providence,RI,49455
C00008432,38,7916 West Mayfield Avenue,,Bridgeport,CT,47108
C00008433,38,449 W. New Saddle St.,,Bridgeport,CT,48387
C00008463,75,95 Brookside St.,,Rochester,NY,14609
C00008489,75,393 Wagon Court,,Rochester,NY,14604
C00008502,51,704 Washington Ave.,,Springfield,MA,1128
C00008506,69,84 Wild Rose Ave.,,Lawrence,MA,1840
C00008510,55,306 2nd Rd.,,Lowell,MA,1853
C00008548,57,4 Military St.,,New Bedford,MA,2742
C00008568,1,9068 Cherry Avenue,,New York City,NY,10120
C00008571,54,8435 Queen Ave.,,Houston,TX,43042
C00008598,46,7065 Strawberry Street,,San Diego,CA,42508
C00008610,55,772 San Juan Dr.,,Lowell,MA,1853
C00008611,55,348 West Richardson Rd.,,Lowell,MA,1850
C00008615,12,9191 Hilltop Drive,,Portland,OR,42344
C00008636,71,7221 Edgewood Ave.,,Somerville,MA,2144
C00008661,1,938 Wayne Drive,,New York City,NY,10035
C00008666,7,8519 Selby Dr.,,Denver,CO,47788
C00008667,77,9451 Summerhouse St.,,Syracuse,NY,13220
C00008670,5,807 Wild Rose Drive,,Indianapolis,IN,41527
C00008677,49,7897 Orange Circle,,Burlington,VT,36125
C00008678,49,320 Cedarwood Ave.,,Burlington,VT,39304
C00008692,71,31 Trenton Street,,Somerville,MA,2144
C00008726,10,9 Cactus Ave.,,Detroit,MI,47890
C00008737,17,59 SE. Country St.,,Milwaukee,WI,49442
C00008738,17,7287 Peachtree Dr.,,Milwaukee,WI,47219
C00008764,70,888 Nichols Street,,Los Angeles,CA,46954
C00008777,11,44 Woodland St.,,Nashville,TN,49489
C00009173,1,28 West Beech Dr.,,New York City,NY,10039
C00009174,1,769 3rd St.,,New York City,NY,10102
C00009196,21,7141 Wood St.,,Omaha,NE,44990
C00009202,68,71 Stonybrook Lane,,Cranston,RI,49469
C00009217,19,22 S. Sugar Ave.,,Atlanta,GA,40051
C00009226,64,58 Miller Dr.,,Phoenix,AZ,47336
C00009231,29,10 Cross Drive,,Newark,NJ,46693
C00009236,31,19 Santa Clara St.,,Des Moines,IA,45916
C00009250,1,477 King Rd.,,New York City,NY,10178
C00009273,39,187 Peachtree Avenue,,Charleston,SC,49048
C00009274,39,5 Wild Rose Court,,Charleston,SC,41636
C00009276,4,8795 Race Ave.,,Charlotte,NC,47796
C00009313,9,7719 Bishop Street,,Boston,MA,2228
C00009316,63,7774 Roosevelt Street,,Norwalk,CT,42190
C00009340,54,623 Glenlake Street,,Houston,TX,44211
C00009346,43,9830 N. Cottage Circle,,Wilmington,DE,41968
C00009362,56,8398 San Juan Road,,Cambridge,MA,2140
C00009366,72,23 Brickell St.,,Philadelphia,PA,42768
C00009370,59,9355 Mulberry Circle,,Quincy,MA,2170
C00009403,16,9392 San Juan Rd.,,Baltimore,MD,46190
C00009417,21,12 Primrose Street,,Omaha,NE,45173
C00009418,1,8064 West Hall St.,,New York City,NY,10116
C00009419,1,290 4th Avenue,,New York City,NY,10169
C00009427,62,185 Brown St.,,Nashua,NH,46924
C00009428,62,12 Cherry Hill St.,,Nashua,NH,47319
C00009433,72,669 Heather Road,,Philadelphia,PA,49997
C00009450,68,392 East Indian Spring Lane,,Cranston,RI,41022
C00009451,68,909 Franklin Dr.,,Cranston,RI,41554
C00009456,40,724 Armstrong Street,,Fargo,ND,45659
C00009457,46,369 S. Trenton St.,,San Diego,CA,40425
C00009458,46,8704 Leatherwood St.,,San Diego,CA,45729
C00009505,1,4 E. Green Lake Lane,,New York City,NY,10011
C00009546,50,8872 Lilac Ave.,,Buffalo,NY,14280
C00009555,13,7876 N. Tanglewood Lane,,Oklahoma City,OK,43150
C00009569,19,8285 Oak Valley St.,,Atlanta,GA,42746
C00009582,2,6 NW. Wood Court,,Jacksonville,FL,41775
C00009593,74,8265 Howard Street,,Chicago,IL,49158
C00009606,52,44 Selby Ave.,,New Haven,CT,48696
C00009611,23,7272 Ramblewood Lane,,Minneapolis,MN,48694
C00009616,74,69 Kirkland Dr.,,Chicago,IL,48762
C00009641,64,829 Wayne St.,,Phoenix,AZ,48702
C00009642,64,617 Gonzales Avenue,,Phoenix,AZ,44979
C00009663,19,318 Ridgewood St.,,Atlanta,GA,46604
C00009664,19,4 Griffin Court,,Atlanta,GA,42921
C00009670,38,32 Summer Avenue,,Bridgeport,CT,40030
C00009675,60,139 Liberty St.,,Lynn,MA,1905
C00009680,36,32 Cemetery St.,,Providence,RI,40742
C00009702,33,808 Shadow Brook Dr.,,Salt Lake City,UT,42521
C00009715,35,8110 Illinois St.,,Sioux Falls,SD,45279
C00009717,52,8784 Chestnut Dr.,,New Haven,CT,41798
C00009718,52,336 Tower Lane,,New Haven,CT,42603
C00009721,34,8188 Harvey Ave.,,Little Rock,AR,49085
C00009755,23,86 Jefferson Lane,,Minneapolis,MN,43337
C00009760,27,9267 Parker Dr.,,San Antonio,TX,46110
C00009775,70,826 Lake Forest Avenue,,Los Angeles,CA,45732
C00009776,70,98 North Smith Store Court,,Los Angeles,CA,43240
C00009798,69,584 Orange Rd.,,Lawrence,MA,1840
C00009820,59,323 Rockland Ave.,,Quincy,MA,2170
C00009833,51,58 New St.,,Springfield,MA,1119
C00009834,51,7357 Windfall St.,,Springfield,MA,1128
C00009844,55,412 Hamilton Court,,Lowell,MA,1850
C00009845,55,9714 Edgewood Drive,,Lowell,MA,1850
C00009846,54,9531 Silver Spear Ave.,,Houston,TX,41592
C00009872,9,463 Harrison Road,,Boston,MA,2266
C00009880,10,968 53rd Court,,Detroit,MI,40756
C00009914,36,352 Greenview Lane,,Providence,RI,47340
C00009915,27,16 Theatre St.,,San Antonio,TX,49848
C00009929,47,9963 New Saddle Street,,Charleston,WV,44637
C00009930,9,95 Airport Avenue,,Boston,MA,2137
C00009933,74,905 Division St.,,Chicago,IL,44024
C00009945,31,438 Garfield Street,,Des Moines,IA,45328
C00009946,31,942 Alderwood St.,,Des Moines,IA,42774
C00009973,24,275 Lakeview Dr.,,New Orleans,LA,43271
C00009987,73,412 Hilldale Street,,New Britain,CT,49151
C00009995,54,7755 North Belmont Street,,Houston,TX,49893
C00009997,67,11 Manchester Drive,,Danbury,CT,40422
C00010023,59,9384 San Carlos Ave.,,Quincy,MA,2170
C00010040,37,136 Buckingham Ave.,,Jackson,MS,42036
C00010041,37,7792 Dogwood Circle,,Jackson,MS,49734
C00010043,45,7470 Union St.,,Cheyenne,WY,48331
C00010046,5,76 East Oakland St.,,Indianapolis,IN,46835
C00010066,64,94 Academy Road,,Phoenix,AZ,44146
C00010070,9,8504 S. River Lane,,Boston,MA,2163
C00010075,48,6 West Primrose Street,,Worcester,MA,1654
C00010076,26,746 Nicolls Court,,Honolulu,HI,43227
C00010077,26,335 Cardinal St.,,Honolulu,HI,43056
C00010090,29,8450 Jennings St.,,Newark,NJ,44554
C00010095,1,103 West High Point Ave.,,New York City,NY,10249
C00010096,1,7276 Riverside Dr.,,New York City,NY,10169
C00010145,4,717 Brook Lane,,Charlotte,NC,49344
C00010159,50,7687 Forest Lane,,Buffalo,NY,14264
C00010198,31,3 West Overlook Ave.,,Des Moines,IA,48136
C00010199,31,639 Vermont Street,,Des Moines,IA,43579
C00010200,13,9969 Valley Road,,Oklahoma City,OK,49556
C00010201,13,7282 Beech Street,,Oklahoma City,OK,47534
C00010209,59,8261 Wagon St.,,Quincy,MA,2170
C00010269,70,90 South St.,,Los Angeles,CA,40605
C00010273,51,805 Wagon Avenue,,Springfield,MA,1119
C00010274,51,9783 Buckingham Dr.,,Springfield,MA,1128
C00010275,77,786 Fifth Lane,,Syracuse,NY,13220
C00010276,77,539 Wild Horse St.,,Syracuse,NY,13220
C00010282,1,56 S. Ridgewood Rd.,,New York City,NY,10249
C00010287,48,664 Glen Eagles Lane,,Worcester,MA,1614
C00010288,48,76 Nichols St.,,Worcester,MA,1615
C00010303,64,68 Sunbeam Dr.,,Phoenix,AZ,45141
C00010350,29,8478 South Joy Ridge Lane,,Newark,NJ,40154
C00010351,29,941 Bowman Ave.,,Newark,NJ,43691
C00010355,14,34 Talbot St.,,Las Vegas,NV,46292
C00010382,20,454 W. Amherst St.,,Kansas City,MO,46528
C00010389,20,9634 Holly Street,,Kansas City,MO,48537
C00010459,17,9848 Bayport Ave.,,Milwaukee,WI,40389
C00010475,51,9163 Country Club Lane,,Springfield,MA,1128
C00010476,51,54 Armstrong Lane,,Springfield,MA,1128
C00010479,2,74 Pheasant St.,,Jacksonville,FL,44228
C00010492,70,608 Greystone Street,,Los Angeles,CA,49691
C00010510,23,116 Peninsula Dr.,,Minneapolis,MN,43649
C00010511,23,445 Pleasant Ave.,,Minneapolis,MN,40764
C00010517,54,30 Ocean Ave.,,Houston,TX,45907
C00010528,47,9312 N. Bohemia Ave.,,Charleston,WV,49838
C00010543,14,45 SW. Grand Ave.,,Las Vegas,NV,43537
C00010555,1,9400 Clark Ave.,,New York City,NY,10017
C00010563,68,72 Roosevelt Drive,,Cranston,RI,45352
C00010564,68,695 Grandrose Lane,,Cranston,RI,48679
C00010566,74,825 Main St.,,Chicago,IL,45662
C00010636,64,76 Saxon Street,,Phoenix,AZ,49453
C00010639,2,117 Young Lane,,Jacksonville,FL,47605
C00010654,46,232 North Bay Road,,San Diego,CA,47805
C00010662,60,90 Ocean Street,,Lynn,MA,1905
C00010702,17,921 Poplar Ave.,,Milwaukee,WI,41528
C00010703,17,98 Bay Meadows St.,,Milwaukee,WI,45106
C00010714,66,367 East Wagon Street,,Warwick,RI,40990
C00010746,53,596 West Walnut Ave.,,Hartford,CT,43543
C00010777,70,515 East Sugar Dr.,,Los Angeles,CA,43650
C00010778,70,30 North Bay St.,,Los Angeles,CA,47099
C00010798,1,9859 East Southampton Dr.,,New York City,NY,10023
C00010813,1,9975 Woodside St.,,New York City,NY,10014
C00010818,64,66 Helen Dr.,,Phoenix,AZ,43860
C00010828,1,361 Lawrence Ave.,,New York City,NY,10199
C00010912,15,673 Ocean Dr.,,Louisville,KY,48976
C00010960,28,91 W. Sussex St.,,Anchorage,AK,42017
C00010963,1,8822 James St.,,New York City,NY,10037
C00010987,62,370 Yukon Ave.,,Nashua,NH,45044
C00010988,62,479 Illinois Ave.,,Nashua,NH,43802
C00010997,1,56 Greenrose Lane,,New York City,NY,10012
C00010998,1,19 Yukon St.,,New York City,NY,10114
C00011004,63,2 North Nicolls Ave.,,Norwalk,CT,43658
C00011008,51,9828 Fairfield St.,,Springfield,MA,1128
C00011034,1,9949 South 2nd Drive,,New York City,NY,10120
C00011050,70,8 Rockaway Lane,,Los Angeles,CA,43576
C00011063,64,8272 Sussex St.,,Phoenix,AZ,47436
C00011064,64,843 Rockledge St.,,Phoenix,AZ,46064
C00011083,61,96 Jackson Drive,,Fall River,MA,2721
C00011093,40,40 West Tower Ave.,,Fargo,ND,41938
C00011105,70,8 Oak Valley Court,,Los Angeles,CA,45867
C00011114,1,8075 South Green Hill Ave.,,New York City,NY,10175
C00011121,72,68 Marconi Dr.,,Philadelphia,PA,48987
C00011122,72,6 Beechwood St.,,Philadelphia,PA,48622
C00011123,47,135 Purple Finch St.,,Charleston,WV,41352
C00011126,1,9005 Peg Shop Drive,,New York City,NY,10026
C00011130,1,5 Bishop Dr.,,New York City,NY,10155
C00011131,1,7205 School Road,,New York City,NY,10116
C00011136,3,1 Delaware Ave.,,Columbus,OH,42280
C00011147,5,391 Crescent Dr.,,Indianapolis,IN,49780
C00011149,43,63 Ryan Lane,Unit 1,Wilmington,DE,42613
C00011195,58,7663 N. University Circle,,Brockton,MA,2304
C00011208,10,938 N. Young Ave.,,Detroit,MI,45545
C00011250,26,9326 Big Rock Cove Street,,Honolulu,HI,45086
C00011252,32,8 Bridgeton Ave.,,Birmingham,AL,46685
C00011266,9,8054 York Lane,Unit 6,Boston,MA,2266
C00011267,9,4 W. Williams Road,,Boston,MA,2211
C00011271,18,964 Trenton Drive,,Albuquerque,NM,42913
C00011274,64,8586 Wellington Rd.,,Phoenix,AZ,43563
C00011275,64,931 W. Tanglewood St.,,Phoenix,AZ,48594
C00011286,56,992 Bellevue Street,,Cambridge,MA,2140
C00011304,28,9 West Rock Maple Ave.,,Anchorage,AK,49269
C00011314,45,9 Saxon St.,,Cheyenne,WY,46625
C00011319,1,798 Sugar Lane,,New York City,NY,10101
C00011327,72,33 West Indian Spring Rd.,,Philadelphia,PA,41335
C00011329,69,554 Alderwood St.,Unit 80,Lawrence,MA,1840
C00011331,70,5 Airport Street,,Los Angeles,CA,47939
C00011337,29,23 Grand Lane,,Newark,NJ,42678
C00011359,11,8905 East Van Dyke Court,,Nashville,TN,45501
C00011360,11,24 Thompson Lane,,Nashville,TN,43049
C00011362,51,771 North Street,,Springfield,MA,1128
C00011371,37,43 Brandywine Drive,Unit 1B,Jackson,MS,48502
C00011372,11,364 Grove St.,,Nashville,TN,48401
C00011379,74,7355 Green Rd.,,Chicago,IL,47111
C00011380,74,23 Smith Lane,,Chicago,IL,49109
C00011381,57,46 Halifax Ave.,Apt. 3D,New Bedford,MA,2743
C00011405,68,815 Beech Road,,Cranston,RI,49160
C00011406,68,53 Bank St.,,Cranston,RI,49874
C00011409,32,2 Canal Rd.,,Birmingham,AL,47725
C00011461,70,30 Alderwood Road,,Los Angeles,CA,44592
C00011491,36,9017 E. Pacific Street,,Providence,RI,41273
C00011497,11,9618 Woodland Drive,,Nashville,TN,42765
C00011516,59,74 Meadow St.,,Quincy,MA,2170
C00011517,59,7928 Brickell Lane,,Quincy,MA,2170
C00011545,1,8 Thompson Street,,New York City,NY,10013
C00011574,1,8372 Temple Court,,New York City,NY,10101
C00011596,70,7346 Pin Oak Ave.,,Los Angeles,CA,44839
C00011598,54,78 Pacific Road,,Houston,TX,41533
C00011609,59,7756 Railroad Street,,Quincy,MA,2170
C00011637,73,279 Chapel Ave.,,New Britain,CT,40018
C00011638,73,9283 Campfire Circle,Unit 81,New Britain,CT,49258
C00011662,76,185 Brown Ave.,,Yonkers,NY,10702
C00011676,5,430 Fifth Lane,,Indianapolis,IN,42792
C00011683,7,133 Locust Lane,,Denver,CO,47725
C00011685,64,97 SW. Paris Hill Street,,Phoenix,AZ,40180
C00011686,21,6 Beaver Ridge Avenue,Unit 1B,Omaha,NE,49275
C00011687,21,9424 Center Drive,,Omaha,NE,48381
C00011701,9,25 S. Rockwell Ave.,,Boston,MA,2215
C00011709,1,39 Alton Drive,,New York City,NY,10165
C00011710,1,7539 Illinois Ave.,,New York City,NY,10282
C00011713,59,21 Birch Hill Drive,,Quincy,MA,2170
C00011714,59,375 Birch Hill Ave.,,Quincy,MA,2170
C00011732,19,571 Windfall Dr.,,Atlanta,GA,45157
C00011754,62,72 Sherwood Street,,Nashua,NH,41504
C00011755,4,1 West Annadale Dr.,,Charlotte,NC,41096
C00011768,1,53 Brown St.,,New York City,NY,10011
C00011794,31,698 Highland St.,,Des Moines,IA,47969
C00011795,31,68 Cottage Street,,Des Moines,IA,42208
C00011804,74,404 Sierra Dr.,,Chicago,IL,41410
C00011851,65,9164 E. Andover Street,,Newton,MA,2464
C00011855,11,12 Fairfield Drive,,Nashville,TN,46925
C00011857,70,87 SE. Oxford Drive,,Los Angeles,CA,40582
C00011860,70,7741 Heather Circle,,Los Angeles,CA,40083
C00011866,1,7594 Logan Dr.,,New York City,NY,10031
C00011867,1,518 South Ivy Street,,New York City,NY,10114
C00011873,38,7749 Bayport Drive,,Bridgeport,CT,40738
C00011874,1,7056 Pilgrim Rd.,,New York City,NY,10007
C00011875,1,7544 North Center Court,,New York City,NY,10112
C00011886,61,9414 Glenholme Street,,Fall River,MA,2721
C00011906,76,17 Tower St.,,Yonkers,NY,10702
C00011907,76,89 10th Road,,Yonkers,NY,10702
C00011911,8,9 Proctor St.,,Washington,DC,40887
C00011943,1,865 King Ave.,,New York City,NY,10020
C00011947,70,62 Penn Rd.,,Los Angeles,CA,40949
C00011976,54,45 Green Lake St.,,Houston,TX,45554
C00011977,54,38 Oakwood Circle,,Houston,TX,40836
C00011978,54,812 Jockey Hollow Street,,Houston,TX,46375
C00011979,54,7232 Lake Forest St.,,Houston,TX,42018
C00012003,74,7602 Buckingham Drive,,Chicago,IL,49718
C00012050,52,369 Ohio Street,,New Haven,CT,44390
C00012051,52,7142 Gonzales Court,,New Haven,CT,47306
C00012079,64,796 School Dr.,,Phoenix,AZ,46311
C00012092,68,128 Maple Rd.,,Cranston,RI,41179
C00012095,47,3 Cooper Rd.,,Charleston,WV,44010
C00012102,21,7 Greenview Ave.,,Omaha,NE,48837
C00012133,27,172 Ocean St.,,San Antonio,TX,47504
C00012144,2,901 South Manchester St.,,Jacksonville,FL,45240
C00012145,2,7173 Homestead Ave.,,Jacksonville,FL,48532
C00012163,1,8510 Woodland Street,Unit 7,New York City,NY,10030
C00012181,1,604 East Cherry Hill Street,,New York City,NY,10043
C00012220,60,864 White Court,,Lynn,MA,1905
C00012221,60,827 S. Buckingham Street,,Lynn,MA,1905
C00012303,24,36 Swanson Ave.,,New Orleans,LA,43842
C00012308,64,22 Lake St.,,Phoenix,AZ,40237
C00012324,8,1 Manhattan Ave.,Unit 77,Washington,DC,45251
C00012325,8,6 Canal St.,,Washington,DC,48129
C00012328,1,7704 West James Ave.,,New York City,NY,10171
C00012344,26,615 Nichols Street,,Honolulu,HI,44702
C00012358,17,9207 West Alderwood Avenue,,Milwaukee,WI,40360
